"公司代號","公司名稱","公司簡稱","產業類別","外國企業註冊地國","住址","營利事業統一編號","董事長","總經理","發言人","發言人職稱","代理發言人","總機電話","成立日期","上市日期","普通股每股面額","實收資本額(元)","已發行普通股數或TDR原發行股數","私募普通股(股)","特別股(股)","編製財務報告類型","普通股盈餘分派或虧損撥補頻率","普通股年度(含第4季或後半年度)現金股息及紅利決議層級","股票過戶機構","過戶電話","過戶地址","簽證會計師事務所","簽證會計師1","簽證會計師2","英文簡稱","英文通訊地址","傳真機號碼","電子郵件信箱","公司網址","投資人關係聯絡人","投資人關係聯絡人職稱","投資人關係聯絡電話","投資人關係聯絡電子郵件","公司網站內利害關係人專區網址"
"3535","晶彩科技股份有限公司","晶彩科","光電業","－","新竹縣竹北市環北路二段197號","	70720798","陳永華","陳永華","王子越","副總經理","蔡淑玲","(03)5545988","2000/03/10","2008/01/31",新台幣                 10.0000元,790523560,79052356,0,0,合併,每年,股東會,"台新證券股務代理部","02-25048125","台北市建國北路一段96號地下一樓","勤業眾信聯合會計師事務所","方蘇立","葉東煇","Favite","No.197, Sec. 2, Huanbei Rd.Zhubei City, Hsinchu County 302, Taiwan","(03)5545989","Minnie@favite.com","http://www.favite.com","蔡淑玲","稽核經理","(03)5545988","investor@favite.com","www.favite.com"
"3543","州巧科技股份有限公司","州巧","光電業","－","(30351)新竹縣湖口鄉新竹工業區光復路42號","	70526133","李樹裔","李樹宗","李逸淑","副總經理","陳玉珍","(03)5981919","2000/06/09","2020/04/15",新台幣                 10.0000元,892631500,89263150,0,0,合併,每年,董事會,"福邦證券(股)公司","(02)2371-1658","台北市中正區忠孝西路一段6號6樓","資誠聯合會計師事務所","廖福銘","徐聖忠","JOCHU","NO.42, KUANGFU RD., HUKOU TOWNSHIP,HSINCHU COUNTY 30351, TAIWAN (R.O.C.)","(03)5987338","ir1@jochu.com","http://www.jochu.com/","李逸淑 & 陳玉珍","副總經理 & 特別助理","03-5981919","ir1@jochu.com","http://www.jochu.com/Stakeholder.html"
"3545","敦泰電子股份有限公司","敦泰","半導體業","－","新竹縣竹北市環科一路23號11樓之1","	28069900","胡正大","胡正大","張維杰","財務長","職缺待補","03-6561660","2006/01/03","2007/07/03",新台幣                 10.0000元,2159770490,215977049,0,0,合併,每年,股東會,"中國信託商業銀行代理部","02-6636-5566","台北市100中正區重慶南路一段八十三號五樓","勤業眾信聯合會計師事務所","郭宇閎","邵志明","FocalTech","11-1F., No. 23, Huanke 1st Rd., Zhubei CityHsin-Chu County 302, Taiwan","03-6661696","ir@focaltech-electronics.com","http://www.focaltech-electronics.com","張維杰","財務長","03-6561660","ir@focaltech-electronics.com","http://www.focaltech-electronics.com"
"3550","聯穎科技股份有限公司","聯穎","電子零組件業","－","新北市中和區建八路16號4樓","	22488639","何鈞銜","廖文宏","鄭淑菁","財務處協理","鄭麗子","8226-5658","1987/04/30","2010/11/10",新台幣                 10.0000元,875500000,87550000,0,0,合併,每年,董事會,"兆豐證券股份有限公司股務代理部","3393-0898","10058 台北市中正區忠孝東路二段95號1樓","勤業眾信聯合會計師事務所","蔡美貞","黃裕峰","COPARTNER","4F., No.16, Jian 8th Rd.Zhonghe Dist., New Taipei City , Taiwan","8226-5659","carol@copartner.com.tw","http://www.copartner.com.tw","鄭淑菁","財務處協理","8226-5658#2201","carol@copartner.com.tw","http://www.copartner.com.tw/front/bin/cglist.phtml?Category=101793"
"3557","嘉威生活股份有限公司","嘉威","居家生活","－","臺北市大安區信義路4段296號14樓之4","	27717512","黃清森","吳世偉","柯愛惠","營運長","林仁乙","02-77335368","2005/04/21","2008/02/27",新台幣                 10.0000元,803004150,80300415,11730163,0,合併,每年,董事會,"富邦綜合證券(股)公司","(02)2361-1300","台北市10047許昌街17號2樓(壽德大樓)","安永聯合會計師事務所","陳政初","李芳文","JiaWei","14F.-4, NO. 296, SEC. 4, XINYI RD., DA’AN DIST.,TAIPEI CITY 10679, TAIWAN, R.O.C.","02-77335369","services@jiaweils.com","www.jiaweils.com","林仁乙","公司治理部經理","02-77335368#116","lorilin@jiaweils.com","www.jiaweils.com"
"3563","牧德科技股份有限公司","牧德","光電業","－","新竹科學園區工業東二路2之3號","	16522758","汪光夏","陳復生","陳復生","總經理","陳皇志","(03)5638599","1998/06/09","2019/04/02",新台幣                 10.0000元,581462340,58146234,13418000,0,合併,每半會計年度,董事會,"中國信託商業銀行股份有限公司","02-66365566","100台北市中正區重慶南路一段八十三號五樓","安侯建業聯合會計師事務所","吳仲舜","張純怡","MACHVISION","No.2-3, Industry East Road, ll, HsinChu Science Park, Hsinchu, Taiwan, R.O.C.30075,Hsin-Chu, Taiwan,R.O.C","(03)5638598","spokesman@machvision.com.tw","www.machvision.com.tw","陳皇志","公共關係與投資者關係辦公室經理","0972003563","spokesman@machvision.com.tw","www.machvision.com.tw"
"3576","聯合再生能源股份有限公司","聯合再生","光電業","－","新竹科學工業園區新竹市力行三路7號","	27763753","洪傳獻","潘文輝(執行長)","潘蕾蕾","財務長","許婷寧","(03)578-0011","2005/08/26","2009/01/12",新台幣                 10.0000元,16277953750,1627795375,258633452,0,合併,每年,董事會,"中國信託商業銀行代理部","(02)6636-5566","台北市重慶南路一段83號5樓","安侯建業聯合會計師事務所","陳振乾","黃泳華","URE","No.7, Li-Hsin Rd.III, Hsinchu Science Park, Hsinchu, Taiwan 300, R.O.C.Hsinchu County 300, Taiwan","(03)578-1255","spokesman1@urecorp.com","http://www.urecorp.com","閻敬儀","經理","886-2-2656-2000","IR@urecorp.com","http://www.urecorp.com"
"3583","辛耘企業股份有限公司","辛耘","半導體業","－","台北市內湖區瑞光路208號11樓","	30901647","謝宏亮","許明棋","陳弘育","董事長特助","沈淑真","02-8751-2323","1979/10/17","2013/03/12",新台幣                 10.0000元,811390000,81139000,0,0,合併,每年,董事會,"中國信託商業銀行代理部","02-6636-5566","10008 台北市中正區重慶南路一段83號5樓","勤業眾信聯合會計師事務所","卓明信會計師","黃惠敏會計師","Scientech","11F , No.208 , Rueiguang Road , Neihu DistrictTaipei  11491 , Taiwan","02-8751-2020","investor@scientech.com.tw","www.scientech.com.tw","陳弘育","董事長特助","0287512323 Ext.1104","investor@scientech.com.tw","www.scientech.com.tw/zh-hant/pages/%E6%8A%95%E8%B3%87%E4%BA%BA%E5%8F%8A%E5%88%A9%E5%AE%B3%E9"
"3588","通嘉科技股份有限公司","通嘉","半導體業","－","新竹縣竹北市台元二街1號4F-1","	80254357","高育坤","祁亨忠","黃雅卿","財會資深處長","李嘉芬","03-5543588","2002/09/18","2009/08/14",新台幣                 10.0000元,585368430,58536843,0,0,合併,每年,董事會,"群益金鼎證券(股)公司股務代理部","02-2702-3999","台北市敦化南路二段97號地下二樓","勤業眾信會計師事務所","黃裕峰","蔡美貞","LD","4F-1,No.1, Taiyuan 2nd St.Zhubei City,Hsinchu County 30288, Taiwan","03-5540098","ir@leadtrend.com.tw","http://www.leadtrend.com.tw","黃雅卿","財會資深處長","03-5543588","ir@leadtrend.com.tw","www.leadtrend.com.tw"
"3591","艾笛森光電股份有限公司","艾笛森","光電業","－","新北市中和區橋和路17號17樓","	12907747","吳建榮","吳建榮","許正典","副總經理","胡錫權","02-82276996","2001/10/04","2010/11/12",新台幣                 10.0000元,1377151920,137715192,0,0,合併,每年,股東會,"富邦綜合證券股份有限公司","(02)2361-1300","台北市中正區許昌街17號2樓","安侯建業聯合會計師事務所","林恒昇","陳蓓琪","EDISON OPTO","17F, No. 17, Qiao-he Rd.,Chung-Ho Dist., New Taipei City, Taiwan.","02-82276997","investor@edison-opto.com.tw","www.edison-opto.com","許正典","副總經理","02-82276996#1103","adenhsu@edison-opto.com.tw","https://www.edison-opto.com/stakeholder-area/"
"3592","瑞鼎科技股份有限公司","瑞鼎","半導體業","－","(30078)新竹科學園區新竹市力行路23號2樓","	80532726","黃裕國","林文聰","林佩怡","協理","黃耀裕","03-6661818","2003/10/23","2022/01/07",新台幣                 10.0000元,758552260,75855226,0,0,合併,每年,董事會,"台新證券股務代理部","02-25048125","台北市建國北路一段96號地下一樓","安侯建業聯合會計師事務所","呂倩慧","鄭安志","Raydium","2F,No.23,Li-Hsin Rd.,Hsinchu Science ParkHsinchu ,Taiwan ,R.O.C","03-6661919","Raydium@rad-ic.com","www.rad-ic.com","林虹妤","經理","03-6661818#2801","raydium@rad-ic.com","https://www.rad-ic.com/zh-TW/csr/stakeholder"
"3593","力銘科技股份有限公司","力銘","電子零組件業","－","高雄市左營區菜公一路62巷15號","	80617029","尤惠法","尤惠法","黃文慶","財會行政處協理","人選未定","07-3433776","2003/12/22","2009/03/16",新台幣                 10.0000元,930424160,93042416,30000000,0,合併,每年,股東會,"中國信託商業銀行代理部","02-66365566","台北市中正區重慶南路一段83號5樓","勤業眾信聯合會計師事務所","江佳玲","吳秋燕","logah","No.15, Lane 62, Tsaikung 1st Rd., Tsoying District,Kaohsiung, Taiwan 813,R.O.C","07-3433639","brady.huang@logah.com","http://www.logah.com","黃文慶","財會行政處協理","07-3433776","brady.huang@logah.com","https://reurl.cc/veZGzA"
"3596","智易科技股份有限公司","智易","通信網路業","－","新竹市東區光復路二段8號8樓","	12800294","陳瑞聰","曾釗鵬","黃仕緯","財務長","盧豐裕","(03)5727000","2003/05/09","2009/03/11",新台幣                 10.0000元,2203543210,220354321,0,0,合併,每年,董事會,"中國信託商業銀行代理部","02-66365566","台北市中正區重慶南路一段83號5樓","安侯建業聯合會計師事務所","簡思娟","王怡文","Arcadyan","8F, No. 8, Sec. 2, Guangfu Rd.,Hsinchu, Taiwan","(03)5727006","investor@arcadyan.com","www.arcadyan.com","黃仕緯","財務長","03-5727000#14322","investor@arcadyan.com","www.arcadyan.com/contentpage.aspx?type=infocontent&L2id=171&infoid=56"
"3605","宏致電子股份有限公司","宏致","電子零組件業","－","桃園市中壢區東園路13號","	97257738","袁万丁","黃添富","扶大桂","行政處資深處長","楊宗霖","(03)4632808","1996/11/07","2009/03/26",新台幣                 10.0000元,1344177090,134417709,0,0,合併,每年,董事會,"凱基證券股份有限公司股務代理部","(02)2389-2999","台北市重慶南路一段2號5樓","安侯建業聯合會計師事務所","林恒昇","陳政學","ACES","No.13, Dongyuan Rd., Jhongli District,Taoyuan City 32063, Taiwan (R.O.C.)","(03)4631800","ir@acesconn.com","www.acesconn.com","李舒音勻","財務處副總經理","(03)4632808","ir@acesconn.com","www.acesconn.com"
"3607","谷崧精密工業股份有限公司","谷崧","電子零組件業","－","桃園市中壢區中正路1274巷48號","	23414349","洪煥青","張文桐","許嘉宏","財務長","王曉蘭","03-4252153","1989/06/14","2009/10/28",新台幣                 10.0000元,1216622390,121662239,0,0,合併,每年,董事會,"台新證券股務代理部","02-25048125","10489台北市建國北路一段96號地下一樓","勤業眾信聯合會計師事務所","謝明忠","王攀發","Coxon","No.48, Ln. 1274, Zhongzheng Rd., Zhongli Dist., Taoyuan City 320, Taiwan ?Zhongli Dist., Taoyuan City 320, Taiwan","03-4254320","coxontw@coxongroup.com","www.coxongroup.com","許嘉宏","財務長","03-4252153","garyhsu@coxongroup.com","www.coxongroup.com/?page_id=1764"
"3617","碩天科技股份有限公司","碩天","其他電子業","－","台北市內湖區金莊路26號11樓","	97474067","郭瑾","何濂洵","陳健中","財務部協理","林秀珠","(02)8792-9510","1997/06/27","2009/12/23",新台幣                 10.0000元,835008210,83500821,0,0,合併,每半會計年度,董事會,"群益金鼎證券股務代理部","(02)2702-3999","台北市大安區敦化南路二段97號B2","勤業眾信聯合會計師事務所","陳文香","鄭淂蓁","CyberPower","11F., No.26,  Jinzhuang Rd., Neihu District, Taipei City 114Taiwan (R.O.C.)","(02)8792-9525","investor@cyberpower.com","www.cyberpower.com/tw/zh/investor","陳健中","財務部協理","(02)8792-9510","investor@cyberpower.com","https://www.cyberpower.com/tw/zh/investor/corporate"
"3622","洋華光電股份有限公司","洋華","光電業","－","桃園市觀音區觀音工業區經建一路31號","	80260061","白志強","許益川","何逢有","副總經理","許益川","03-4833665","2002/07/30","2009/03/25",新台幣                 10.0000元,1513276000,151327600,0,0,合併,每年,董事會,"康和綜合證券(股)公司股務代理部","(02)8787-1888","110台北市信義區基隆路一段176號B1","安侯建業聯合會計師事務所","江家齊","關春修","YFO","NO.31, JING JIANN 1ST RD., KUANYIN INDUSTRIAL ESTATETAOYUAN, TAIWAN, R.O.C.","03-4833660","SHARONHO@YFO.COM.TW","www.yfo.com.tw","何逢有","副總經理","02-23970585","SHARONHO@YFO.COM.TW","http://www.yfo.com.tw/index.php?option=com_content&task=view&id=88&Itemid=97"
"3645","達邁科技股份有限公司","達邁","電子零組件業","－","新竹縣新埔鎮文德路三段127號","	70776899","吳聲昌","黃貞英","陳岱村","副總經理","黃貞英","03-5896088","2000/06/22","2011/10/05",新台幣                 10.0000元,1317989940,131798994,3969001,0,合併,每年,股東會,"群益金鼎證券股份有限公司","02-2702-3999","台北市大安區敦化南路二段97號B2","勤業眾信聯合會計師事務所","張雅芸","方蘇立","TMT","No. 127, SEC. 3, WENDE RD.XINPU TOWNSHIP, HSINCHU COUNTY, TAIWAN","03-5896099","kevin_chen@taimide.com.tw","www.taimide.com.tw","鍾嘉惠","經理","03-5896088","ir@taimide.com.tw","http://www.taimide.com.tw/investor_1.asp"
"3652","精聯電子股份有限公司","精聯","電腦及週邊設備業","－","新北市新店區寶橋路235巷136號5樓","	28913512","葉佳紋","徐志達","盧光宏","副總","張嘉玲","(02)89121122","2008/01/15","2022/09/21",新台幣                 10.0000元,750975000,75097500,0,0,合併,每年,股東會,"台新證券股務代理部","(02)2504-8125","台北市建國北路一段96號地下一樓","安永聯合會計師事務所","郭紹彬","楊智惠","Unitech elec.","5FL., NO.136, LANE 235, PAO-CHIAO RD., HSIN-TIEN DIST,NEW TAIPEI CITY, TAIWAN 231, R.O.C.","(02)89121130","invest@tw.ute.com","http://www.ute.com/","盧光宏","副總","(02)89121122#230","invest@tw.ute.com","http://tw.ute.com/investor-relationship.php?rbu=2"
"3653","健策精密工業股份有限公司","健策","電子零組件業","－","桃園市龜山區文化里19鄰科技一路40號","	22415854","趙宗信","林錦隆","林錦隆","總經理","郭逢春","03-2115678","1987/03/28","2009/11/18",新台幣                 10.0000元,1380794240,138079424,0,0,合併,每年,董事會,"中國信託商業銀行代理部","(02)6636-5566","台北市中正區重慶南路一段83號5樓","資誠聯合會計師事務所","王方瑜","林瑟凱","JENTECH","No.40, Keji 1st Rd., Guishan Township,Taoyuan County 333, Taiwan (R.O.C.)","03-3960144","spokesperson@jentech.com.tw","www.jentech.com.tw","鄭巧妮","經理","03-2115678","queeniecheng@jentech.com.tw","www.jentech.com.tw/#!stakeholder/cf38"
"3661","世芯電子股份有限公司","世芯-KY","半導體業","KY","114 台北市內湖區文湖街12號9樓","	31659649","關建英","沈翔霖","王德善","財務長","沈翔霖","02-27992318","2003/02/27","2014/10/28",新台幣                 10.0000元,740091060,74009106,1380000,0,合併,每年,股東會,"中國信託商業銀行代理部","02-66365566","台北市中正區重慶南路1段83號5樓","勤業眾信聯合會計師事務所","王儀雯","張麗君","Alchip","9F., No.12, Wenhu St., Neihu Dist.,Taipei City, Taiwan 114","02-27997389","IR@alchip.com","www.alchip.com","王德善","財務長","02-26599357","IR@alchip.com","www.alchip.com"
"3665","貿聯控股(BizLink Holding Inc.)","貿聯-KY","其他電子業","KY","23553新北市中和區建一路186號3樓","	26644007","梁華哲","鄧劍華","鄧劍華","總經理","胡永昌","02-82261000","2000/06/01","2011/04/21",新台幣                 10.0000元,1615897600,161589760,0,0,合併,每年,董事會,"中國信託商業銀行 代理部","02-6636-5566","台北市重慶南路一段83號5樓","資誠聯合會計師事務所","梁華玲","林姿妤","BHI (BizLink)","3F., No.186, Jian 1st Rd., Zhonghe Dist., 23553New Taipei City, Taiwan","02-82262583","ir@bizlinktech.com","http://www.bizlinktech.com","王譯鋒","經理","02-8226-1000","ir@bizlinktech.com","http://www.bizlinktech.com"
